ID,Sport Name,daily_visitors,media_coverage,ticket_sales,female_athletes,male_athletes,avg_female_salary,avg_male_salary,media_spend,emissions,total_waste,recycled_waste,initial_investment,NPV,race_deviation,country_deviation,regional_deviation,generation_participation,youth_viewers,safety_violations,injury_severity,sanctions,total_checks,judge_impartiality,race_alpha,country_beta,regional_gamma
6,Boxing,330476,10.752364500647984,5457749.382079525,54,98,52507.18325023226,55330.0833182366,17613676.896012224,3172.529303862368,7008.0249883146425,3387.1775073611643,13911800.150469193,26496607.76552043,0.21937344885763574,0.4975071755384626,0.28997592170983527,87.81023097151541,74.22618400394683,5.0,10.540854803926706,3.0,59.0,7.0,0.64794686,0.22987118,0.12218196
7,Boxing,384876,8.207570939895449,5387527.344419521,57,106,41904.843203585704,56342.16966532697,17308752.965861727,2643.4019244851825,7368.170072419105,3164.4024936579735,15465996.909271868,26803458.29562561,0.22633981434449746,0.4314153081080643,0.3455137995303445,74.11755605665618,67.50124238950917,5.0,10.830051458354337,2.0,58.0,8.0,0.64794686,0.22987118,0.12218196
8,Boxing,360523,8.546961816317783,5298335.383713144,56,102,40021.38118675433,57987.90852680835,20557950.20986634,3262.735108227704,6893.273495415908,3176.1297247347156,16658868.666417578,29590910.04688773,0.23531878435408202,0.4580463862349136,0.352761750696898,93.19396411401905,67.44419807316831,5.0,9.898615002559954,2.0,59.0,7.0,0.64794686,0.22987118,0.12218196
9,Boxing,323416,9.079721092070113,6507727.120140549,57,129,37885.11900438288,53551.20159845319,15918390.023623027,2802.460512338914,6594.574712507579,2954.218418460092,15060457.88573834,31220707.67858409,0.19374908286226916,0.46133151486184576,0.29006427893903597,100.0,65.5326317009225,6.0,9.587240824777522,2.0,67.0,8.0,0.64794686,0.22987118,0.12218196
10,Boxing,353777,8.597219476707041,5827490.855480478,52,121,50984.17724595674,52358.476372988436,16078504.567497276,2454.806224470488,6632.190090549013,3899.873022956082,17774893.094994307,28178178.941840153,0.2144189464530741,0.4396438010518369,0.36435114942228347,100.0,68.43114410315387,6.0,11.405132875528656,2.0,51.0,9.0,0.64794686,0.22987118,0.12218196
11,Boxing,323597,7.759469255147094,4994558.022832477,56,112,47617.46262541623,57229.22627548841,15940289.210362855,2844.5261037276973,6707.039244351561,3001.8410293826146,19171126.248515546,28897082.531497408,0.24088529359243657,0.47346775205901104,0.3230081684494968,85.17382844715445,72.45058958800581,6.0,11.690009697417821,2.0,59.0,7.0,0.64794686,0.22987118,0.12218196
12,Boxing,323528,9.054850379844822,6083930.973527389,59,127,44777.66131635818,51358.13611192483,16041784.321259618,2642.23708563128,6727.666658094095,3167.1284406612276,18703142.777545974,32380537.361588098,0.19991421153661504,0.43100385373509903,0.3419037903595665,99.84694339751043,62.29721870573459,6.0,11.005972245703616,3.0,52.0,9.0,0.64794686,0.22987118,0.12218196
13,Boxing,344759,8.150157029019116,6686078.098506317,64,113,46119.87450527928,58291.26377857236,15918919.309040224,3022.660887247181,7186.577726182189,3159.4778203292412,16554835.69360469,28726882.94872142,0.23087115864333257,0.48485189189828976,0.38586661884766277,91.66986111736955,63.551301065548465,5.0,10.201786328308522,2.0,59.0,8.0,0.64794686,0.22987118,0.12218196
14,Boxing,280102,9.378873944508145,6141232.630275574,61,104,40498.0438108065,47737.0819788108,18658524.79666133,2649.3440051744024,6781.167531484379,3643.4773130833323,19111089.20527493,34629207.78545099,0.19786836390753193,0.3961608127901301,0.36440517947596596,94.72443898841485,65.67764382734,6.0,9.397560850523167,2.0,52.0,9.0,0.64794686,0.22987118,0.12218196
15,Boxing,285752,8.264460612612957,4865315.017022993,67,128,54783.0079184673,61395.77818662822,19005756.371984784,2700.954141696305,7189.584046329347,3286.515096512392,17098001.185803168,29538774.114078857,0.23432859964867056,0.4550551831818565,0.32944408056282504,100.0,59.42477445916071,5.0,9.37760003409909,2.0,54.0,7.0,0.64794686,0.22987118,0.12218196
16,Boxing,320631,10.239947524014031,5382882.963566874,52,118,45516.88472790091,58612.987412065224,16018880.559375787,2340.114817263617,6701.570051934851,3749.3226218021205,16369371.043322943,23723093.102110453,0.22428717035405032,0.5275571599623314,0.3107642332375414,82.84975220864119,62.58445284167101,7.0,10.595262694739182,2.0,55.0,8.0,0.64794686,0.22987118,0.12218196
17,Boxing,307115,8.37339736613101,6258455.574593311,61,102,45437.579178419575,57530.14867156938,15626466.640343657,2699.423420187731,6797.181114189654,3172.9528127268395,15954896.004688589,30008354.05276133,0.19269736368188983,0.40998674701577703,0.27294553796012083,97.78178712270388,64.64267475873204,5.0,10.501558398799814,2.0,61.0,7.0,0.64794686,0.22987118,0.12218196
18,Boxing,346927,8.742350787035459,5271165.267190609,57,111,47903.066495594765,61163.45491972757,17582123.334579606,2206.5301683427606,5551.0795892807355,3458.698248667141,16421295.470267806,29077895.962206945,0.24829478708914343,0.42289020117900594,0.3159254004227274,99.60039196000618,72.74633508427637,6.0,11.386438733651786,2.0,61.0,8.0,0.64794686,0.22987118,0.12218196
19,Boxing,310259,9.650813773895736,5846909.714073114,67,104,46924.03692694685,64577.37222231288,16046665.433578543,2416.524294128569,7299.796604821489,3124.395884022073,16292734.772188157,31349381.885206863,0.21030816846403902,0.4705563139863566,0.3311660928351691,100.0,69.07536797401154,7.0,10.710405083282525,2.0,50.0,8.0,0.64794686,0.22987118,0.12218196
20,Boxing,295131,8.015308546852836,6012317.026714669,52,99,45895.53609711652,61321.85032509066,17824397.726633266,3002.6036640360744,6957.893085538795,4018.5447383320165,17130624.33356323,29807953.378174894,0.2087949512597124,0.4571832712775839,0.3078846141854644,96.45785680450261,68.66153946820526,6.0,8.772227728416164,2.0,57.0,8.0,0.64794686,0.22987118,0.12218196
21,Boxing,381469,9.181967947683303,5161534.764210959,52,122,41838.10217821875,47045.62884334177,17179384.53127695,3008.9500396627077,7348.806065915792,3018.7204742911463,17115860.9715748,27778860.040040564,0.22901138394461884,0.4640252039709424,0.3335622909872309,98.24342958578488,72.60538777300783,6.0,11.071752855950628,2.0,53.0,7.0,0.64794686,0.22987118,0.12218196
22,Boxing,330727,10.045714203425943,5595237.3219691,53,132,46885.873428543986,49852.11516632149,14601383.827504152,2918.8643904462415,5012.246773083786,3467.946213068108,16879569.03023012,25064254.409276586,0.24797274698857433,0.4695674852059066,0.33980555648876304,92.29598717691476,66.67576926960362,5.0,9.22674543541703,2.0,50.0,7.0,0.64794686,0.22987118,0.12218196
23,Boxing,339526,7.714013412351018,4004366.3299654634,46,99,52528.09798590014,53125.90711152161,19196257.80199509,2570.755964217697,8003.024822868438,3565.1330642796293,17530407.254619524,27602441.856784936,0.20468356362043205,0.47538885874247083,0.33075432054575765,97.91257900058342,69.84278909957334,6.0,9.779425855242883,2.0,55.0,8.0,0.64794686,0.22987118,0.12218196
24,Boxing,294758,9.147707086825843,5112806.179332855,54,118,50381.68018461991,56380.455251054176,19568816.509643283,2800.572160964505,6666.246223106896,3499.13972923545,18660969.412179515,25998698.864476748,0.22623359699695944,0.4943879936782489,0.31799992257529625,92.70786565827201,66.88066948240503,6.0,10.350180185626524,2.0,55.0,7.0,0.64794686,0.22987118,0.12218196
25,Boxing,321169,9.207906235398738,5498715.92430342,52,106,51372.74650655759,58838.29510234562,15955816.96427342,2811.599365227358,7414.90969004251,3319.4137023366875,18299331.203161985,26673691.375488196,0.2335763300066115,0.46639274627714056,0.3425596401590018,100.0,69.09217409639777,5.0,11.921100740805569,2.0,68.0,8.0,0.64794686,0.22987118,0.12218196
26,Boxing,340828,9.625458297421849,5001108.409017575,57,108,42955.137294275264,52621.28093423267,16293447.660096023,2522.908827701864,6126.056443724681,3336.053790079972,14647653.047325145,29596446.011051524,0.2388621121452629,0.4403496938152583,0.3507582194870823,92.48331214362912,64.0034480543305,6.0,12.923926700404825,2.0,58.0,7.0,0.64794686,0.22987118,0.12218196
27,Boxing,302970,8.010439431297534,6441205.651965817,58,107,41041.58071896568,57183.833822385386,17303798.086087357,3188.3495754417877,7117.664343037542,3388.143441593733,13044118.297647066,32299761.26087852,0.2285288311055445,0.4769029480481093,0.30478802767671465,98.83035334816857,52.86709705034142,5.0,10.671050753222564,2.0,49.0,8.0,0.64794686,0.22987118,0.12218196
28,Boxing,348771,7.943634709532579,4909929.311019683,66,104,44496.85231960141,52473.08533823338,17376685.184980538,3031.8405726439178,6117.950662095806,3330.8993995114533,18276479.86685891,29111678.824557453,0.21765944321833355,0.5259952773958086,0.3798279713923881,95.37626608367769,66.69432502688218,5.0,9.960123043151652,2.0,53.0,7.0,0.64794686,0.22987118,0.12218196
29,Boxing,319481,9.417553252493517,5404977.756651508,61,113,45222.89964915478,53192.41098504026,17862816.409009244,2757.258956542584,6375.738623582517,3664.163735038473,14824681.952376869,25135292.34491204,0.20844819558702563,0.4446946501446971,0.33454235603147214,100.0,76.03648881659964,5.0,10.606055083632494,2.0,61.0,8.0,0.64794686,0.22987118,0.12218196
30,Boxing,328749,9.23758773858655,5690370.288643045,53,104,49376.766073883795,49216.694515758885,19890306.808149524,2819.2214597486327,7898.418812320071,4038.1569004774055,16537851.897160975,29236506.67055035,0.2267228776609275,0.41101882781317434,0.3380654886883454,95.18815334949787,73.05729241344956,6.0,10.923889883286453,2.0,67.0,8.0,0.64794686,0.22987118,0.12218196
31,Boxing,319449,9.2003942802767,6345636.644533058,52,115,38230.14148114072,51633.83376944548,16609579.158758927,2864.5957019868883,6635.590559541992,3207.75246449765,15119830.46091096,31116578.71661413,0.20355721976028787,0.49428322677147896,0.3587464326976967,80.5542240202415,73.29238490754702,5.0,9.836399136998528,2.0,48.0,7.0,0.64794686,0.22987118,0.12218196
32,Boxing,393068,9.277158567597581,4907068.924410281,59,112,51118.201277842454,49491.57697191833,15677554.133192321,2302.066282893927,6880.459723907834,2964.0591061262767,14172029.343629971,26600542.739201542,0.16657299033010786,0.4451847534418561,0.344496483937905,100.0,74.9167843308373,6.0,11.74069022032109,2.0,47.0,8.0,0.64794686,0.22987118,0.12218196
33,Boxing,337095,8.455980222737207,6206581.87607748,50,110,44367.96840568404,51370.63373511333,14806021.157978209,2750.7056543698504,7272.040638413253,3348.5153854946234,17687194.092307184,27789957.08331771,0.23373119608315338,0.36309321815943857,0.36609409901739737,87.92627544266774,68.03194554576864,7.0,10.332063683272263,2.0,66.0,8.0,0.64794686,0.22987118,0.12218196
34,Boxing,305769,9.185802957728804,5630116.530509793,65,103,43292.47572021032,61518.2089830392,15778604.940087121,2642.0039380005505,7047.409132783563,4148.912801296296,18013732.74045397,28161720.486822993,0.24307869682172392,0.48389686708601687,0.3461137249560547,90.06798612148503,68.68389424443357,5.0,10.572968780182254,2.0,58.0,7.0,0.64794686,0.22987118,0.12218196
35,Boxing,362176,9.234457978638945,5134245.674476025,62,107,40951.58249895933,51503.00555584029,16825309.540689304,2562.0949975262715,6840.251343086146,3133.897629609081,16010234.39890992,26162754.2172944,0.17774135128916324,0.42858687256184314,0.3191268787607869,90.56187900063031,63.7940886273939,6.0,10.724331826849015,2.0,52.0,7.0,0.64794686,0.22987118,0.12218196
36,Boxing,300875,8.428518865578905,5856051.737131636,54,120,38380.57331253692,69411.91032418696,19566836.79527668,2742.2249267785114,6968.976601479736,3866.73504163322,12988436.561782636,29745701.08460965,0.20480538590580127,0.44637866870783355,0.34834510575618305,100.0,65.6035628638377,5.0,10.50442794955301,2.0,59.0,7.0,0.64794686,0.22987118,0.12218196
37,Boxing,343766,10.492619608915806,5724529.847786735,48,118,48292.682335847654,58716.58950440445,16098583.051445743,3261.9216317123805,8192.049351142965,3878.3102442229324,16055633.327621277,27822629.628480542,0.23738308522010396,0.4632792132227606,0.30318821378038013,77.47176918118109,71.19462689862685,6.0,10.88004645042265,2.0,43.0,8.0,0.64794686,0.22987118,0.12218196
38,Boxing,278710,9.37906633672943,5324891.561420603,63,103,45293.27186875362,57174.18061847437,17210681.92745835,2972.7107153167526,6715.428721779849,3208.923527487602,17462706.00810382,29173831.109767567,0.266149909394234,0.45761998719116265,0.34075679117329566,100.0,74.7233066230129,6.0,9.56947213210777,2.0,56.0,7.0,0.64794686,0.22987118,0.12218196
39,Boxing,297654,8.04695720223788,5659901.0424950095,56,113,39840.15640103578,51958.21109909393,16850365.65589087,2669.705252554301,6870.659428028981,3545.6949237555823,14656632.646838808,25906269.555494748,0.22541587415350817,0.4783780726855616,0.33650310028066616,100.0,66.66332234591401,5.0,9.622528421448571,2.0,58.0,8.0,0.64794686,0.22987118,0.12218196
40,Boxing,343406,9.525242886907064,5432343.2015691195,62,120,39819.684911745535,59751.54939704495,18657589.910172127,2955.64569533904,7380.392637604567,3863.5189869385617,17150039.879668735,27031354.249191474,0.2104399411754173,0.43258054517720623,0.3312564942818238,97.52253077009786,64.79886441089153,6.0,9.134861190325474,2.0,61.0,8.0,0.64794686,0.22987118,0.12218196
41,Boxing,359654,8.220254663818142,5681758.672625625,48,96,43656.861202839485,53371.81086881113,20665398.638810433,3162.338859146501,7413.315559774791,3261.2616777037542,16852035.22624051,29930953.394569427,0.2213420711779032,0.47052423192704335,0.33364387465683204,95.15840099476158,67.50316775313959,7.0,10.520551107558205,3.0,51.0,8.0,0.64794686,0.22987118,0.12218196
42,Boxing,342641,9.629667682993961,5956065.337260523,53,118,51676.086101157576,56860.0490732268,16078696.84061952,3043.6584207281926,7462.218183336227,3313.925891969291,17743937.249401633,27192917.119770583,0.25249752838296374,0.4396181328966433,0.28104452863507084,98.05220963629009,71.1072404935747,6.0,10.826042853160901,3.0,57.0,8.0,0.64794686,0.22987118,0.12218196
43,Boxing,334031,9.926876463205923,6418008.4080726765,56,106,43961.63459454558,69050.42269134398,16140840.836222665,2827.4075924800436,7133.238133217511,3200.495725815407,17054370.55262123,32442409.628083512,0.21208071641750928,0.4795524192355002,0.32103825276777115,100.0,58.836871103198746,6.0,10.536995579536697,2.0,52.0,8.0,0.64794686,0.22987118,0.12218196
44,Boxing,328467,8.343454145318631,5006092.250586576,56,118,38987.42818752758,55769.70050137675,18441241.315603606,2650.7658055736065,6064.19705236171,3070.57298079214,15415396.588677665,27125909.535963494,0.20901615986699495,0.4746146993605222,0.3402853470342334,100.0,53.72291428117657,5.0,11.632043190012784,2.0,58.0,8.0,0.64794686,0.22987118,0.12218196
45,Boxing,293144,9.770700903395458,6691516.687328134,54,105,44017.027743656225,61996.36663142838,17897837.234439466,2987.0558284033978,7730.058919380658,3180.216736480198,18669857.252496738,28686711.81437972,0.21534512955635937,0.4125824519182162,0.34229569175992197,100.0,64.1967789030505,5.0,10.119963583053858,2.0,52.0,8.0,0.64794686,0.22987118,0.12218196
46,Boxing,315905,9.330224741549198,4648956.100238749,59,94,43909.10572100932,52734.11787437057,19645060.98860405,2910.8713463554377,6062.192764188787,3007.817919971323,16637205.640459543,30456477.079682726,0.20593342783482577,0.4934392846470013,0.3066697457722212,96.38643579066961,60.175725444515045,6.0,10.726867490033262,2.0,54.0,8.0,0.64794686,0.22987118,0.12218196
47,Boxing,323681,9.657648127995593,5549107.452482209,51,96,34212.45342823371,56075.05754751519,17750892.277988944,3036.298305006933,6931.58127914342,3385.2250404777674,16834043.1907351,24579085.667667422,0.2274534063198959,0.4285614621954381,0.375471235225941,93.94762342738773,64.45115881411613,6.0,9.142469211474618,2.0,51.0,8.0,0.64794686,0.22987118,0.12218196
48,Boxing,369214,10.517434386123158,5919158.603242288,56,113,44782.82053392875,65104.00317817755,16336061.86381941,2971.292950420492,6297.434489988385,3144.008030682407,15475098.061390206,23722977.97004806,0.2574935691693912,0.48232231193124586,0.311514754553565,94.33917708894515,66.61331808709517,6.0,9.776610267773039,2.0,60.0,7.0,0.64794686,0.22987118,0.12218196
49,Boxing,347809,8.803689507197703,5765495.933867516,57,115,44076.26187916529,53115.16471106116,17760982.246038463,3074.8881788298336,6711.516992044205,3445.135773537224,16210076.623212734,24310859.213574763,0.2314615854623206,0.4646914925360537,0.36658371601580214,93.96827961700221,64.78050954586192,5.0,10.7509839818092,2.0,61.0,8.0,0.64794686,0.22987118,0.12218196
50,Boxing,284609,8.397011068514008,5313650.240089703,59,103,47784.825459253676,65312.242789984644,18538055.370874364,2678.691197109858,6947.257446182088,2908.231306138912,15547795.928959647,31281460.258567955,0.21995292995747426,0.5235273470718049,0.35031583085615053,100.0,76.21480520682447,6.0,10.889191899668829,2.0,55.0,8.0,0.64794686,0.22987118,0.12218196
51,Boxing,347223,8.28838845629958,5520938.874821363,60,119,52395.82437978138,59788.75967727738,18105723.271796048,3141.8485164085814,6942.814329270163,3474.264069664337,16615580.910114866,26745354.635268882,0.21916377462168912,0.4410613607051259,0.3181131807046859,100.0,69.46046858761392,5.0,9.860429747102236,2.0,56.0,7.0,0.64794686,0.22987118,0.12218196
52,Boxing,325948,8.347351772027649,5378499.532670584,51,96,49506.26011819103,53437.66612052866,17635911.04666095,2861.8999011731,7003.152452541171,3625.0586884826776,19442562.720213518,34520498.21417063,0.19373618382606686,0.4360273281552721,0.39075932677828534,70.63169660535361,69.30284615766497,6.0,10.060560673327739,2.0,49.0,8.0,0.64794686,0.22987118,0.12218196
53,Boxing,317192,8.938318632468716,5330317.621527894,49,112,43924.445237780674,59412.0386952776,18475012.03438373,3331.3152181563164,7718.226761435188,2776.8793072285634,14817148.285602964,26714381.00335653,0.24266219554294322,0.44922321576449076,0.3016908950473056,100.0,71.23324286426042,6.0,8.758913627987273,2.0,55.0,8.0,0.64794686,0.22987118,0.12218196
54,Boxing,355850,9.272921579853316,6049801.048510512,63,100,40573.89636503332,61112.77224813365,18628943.38566851,2640.203045477608,7022.120580908389,3487.2169709542713,14454657.903184887,28586378.257992595,0.22344325605974397,0.43787280868662903,0.36507462520830003,97.28025765510958,60.66700129331539,5.0,9.803673719274052,2.0,56.0,8.0,0.64794686,0.22987118,0.12218196
55,Boxing,368430,9.221352639464016,5803507.7429825235,58,106,55293.43921299944,59359.049811085984,18948238.48655629,3246.4909507913126,6603.506018825611,3743.3006977419877,19081755.491240416,31980274.88141969,0.2213904017281875,0.481997676077682,0.36751746954128933,95.46597557020986,73.7346707245216,5.0,10.926344847167806,2.0,69.0,8.0,0.64794686,0.22987118,0.12218196
56,Boxing,365438,9.661746599228819,5278545.202369673,53,113,45236.87373605795,48398.87640054772,17848064.831384465,2861.9776958656616,7328.452300973014,3012.107694392638,16561014.484272199,33140232.220397808,0.28886215135689725,0.38534757566253647,0.31738139372770063,92.32259314874446,67.04541428078724,6.0,10.64268451449591,3.0,51.0,9.0,0.64794686,0.22987118,0.12218196
57,Boxing,312323,9.010401513502325,6074799.937716625,64,104,45055.71716765178,52614.31412087566,16624322.879524717,2649.645499096388,7463.682293354784,3876.7717160513107,15871390.892010124,33278758.941591,0.23097505816731376,0.4078527032341459,0.3792739590019299,100.0,71.52288370344726,5.0,10.57559914924309,2.0,64.0,9.0,0.64794686,0.22987118,0.12218196
58,Boxing,328224,10.162827261725853,5778649.760438304,57,109,44903.499651559985,55012.406822242476,17095070.529649984,2691.5285414864197,6013.435310917805,3500.705702809814,18434857.031094115,31145915.57648286,0.2099641789980963,0.4072878831368323,0.3299986045620314,100.0,61.06885660175906,6.0,10.169796318462865,2.0,61.0,7.0,0.64794686,0.22987118,0.12218196
59,Boxing,347438,8.788274533409636,6031431.05941948,62,123,45792.33904307142,55877.832854499764,18684763.449762534,2732.41317295142,7108.440041909915,3163.4964432724773,15966576.690394705,30685156.314528655,0.21647284807588912,0.48801230367894305,0.3461608088783957,89.05553982349933,58.177447403903614,7.0,10.131356842765358,2.0,58.0,8.0,0.64794686,0.22987118,0.12218196
60,Boxing,366766,11.176135333271695,5939814.420961807,57,107,44422.55835230423,59353.360487753394,15649596.493519146,2918.541486600479,7170.7036453865385,3358.2692767026883,19614014.570320405,29606317.373002954,0.2479689141839351,0.5184245349032771,0.3453096551631366,99.08494444055854,72.40733794815017,6.0,9.530710974473898,2.0,65.0,9.0,0.64794686,0.22987118,0.12218196
61,Boxing,323125,9.500533878212005,5210502.494538965,67,121,42705.35197247906,57138.50500466627,17428009.963309355,2943.208872008875,6571.461897984004,3542.498073756517,17891888.807008903,30070902.690416597,0.2272654082107553,0.4458220312585011,0.33347073775588354,87.36591775639907,69.7584571565851,5.0,10.753945578182282,2.0,58.0,8.0,0.64794686,0.22987118,0.12218196
62,Boxing,331930,8.314273954866973,5344909.479901515,65,101,42812.56423503844,49573.2782064495,16284991.781508958,2669.074999015355,7575.424087986971,3397.8016174237237,16143132.887781447,26747035.709178668,0.19623444043365268,0.44324713107239955,0.3618242481947935,83.89824559929409,62.08769067385494,5.0,10.503875649950452,2.0,58.0,9.0,0.64794686,0.22987118,0.12218196
63,Boxing,304310,8.143286001551111,5998646.802561631,55,118,44868.986919136005,58150.98925502982,16918117.234402224,2806.4113519347543,6659.966647780484,3536.6267977339107,20110962.319898255,26079502.79144423,0.24338457869150407,0.45280208652452725,0.3613046616165664,90.2979035909853,62.28202151235183,6.0,10.567816963193518,2.0,56.0,9.0,0.64794686,0.22987118,0.12218196
64,Boxing,301614,9.385977932194548,5930185.132716732,61,127,42826.30091546494,59302.928726419115,18792677.79391095,3348.067589652966,6825.345872082926,3098.79792207619,15966427.615494994,28116563.85647262,0.21163711828922016,0.49647513210432764,0.28504404080285456,100.0,74.25260870648862,6.0,9.651568641599178,2.0,62.0,9.0,0.64794686,0.22987118,0.12218196
65,Boxing,361876,8.821229771739318,5614549.203017926,59,88,42148.61686929134,59048.95223965519,17161648.602029856,3244.3857925251777,6646.156905429678,3425.8082472108235,17988143.05801396,27699538.443687677,0.2624659555243509,0.41290587463237705,0.37663020728634455,100.0,60.36352864279604,5.0,8.18699137211588,2.0,62.0,8.0,0.64794686,0.22987118,0.12218196
66,Boxing,378187,9.571200395273674,5683663.691654392,63,105,45425.72091076758,61653.90362777311,16944654.82223422,2921.5809174185083,6759.34742854888,2950.8856509285056,17323938.870609738,26991929.876681812,0.246600961314293,0.4595347593093914,0.2876252403589297,99.98622607082699,77.35603771953578,6.0,11.112437440578326,2.0,53.0,9.0,0.64794686,0.22987118,0.12218196
67,Boxing,335340,9.378590099658837,6263832.447894212,51,118,43980.09113031658,60419.61077274453,14835215.78853012,2822.00086954205,6092.2349478628785,3341.63218159539,18827611.9340982,29865968.618641786,0.21605356208682497,0.4890079051912972,0.36847638613024974,100.0,62.09627559211279,6.0,9.694046289592436,2.0,50.0,8.0,0.64794686,0.22987118,0.12218196
68,Boxing,367606,8.941736869874502,5329214.305582085,60,110,51015.97195433076,58545.900396142184,17994380.349040832,2842.5078316795652,5885.969470443423,3103.8277075605633,19217266.79509028,30513263.02142628,0.25062032723470223,0.47004376679759385,0.3713011541048275,100.0,71.3303515536503,5.0,9.348501812361192,2.0,55.0,8.0,0.64794686,0.22987118,0.12218196
69,Boxing,348349,8.322565025545275,5898548.690585019,62,116,34396.12076642795,55899.17144270676,17843226.271711614,2965.879493182604,7706.703037934984,3154.3410172230697,16923006.22359865,28346017.21572962,0.22635711021054808,0.4575832646639498,0.30477100709354404,90.1724064406049,65.5282891455061,5.0,10.749131020722594,2.0,52.0,8.0,0.64794686,0.22987118,0.12218196
70,Boxing,318146,7.788122220251308,5523903.673783053,47,106,49366.02740768984,47945.195332420044,20119882.084958192,2556.801858700399,6241.8231910090035,3745.8279525631315,15744873.194480726,31818825.202638157,0.2420554735024444,0.49004184370268566,0.3251755713613625,99.2963416297285,71.11912458649407,6.0,9.772188624072783,2.0,56.0,9.0,0.64794686,0.22987118,0.12218196
71,Boxing,348342,8.642788038346383,5516159.39838639,50,113,49984.34076999052,58398.09109566293,16413332.6475705,2748.1558656441634,6155.164590326215,3702.3930361782805,17564958.214408673,25270777.21466624,0.2346946563458895,0.3418707082800305,0.3043288599454219,100.0,64.23531598731483,5.0,11.07894274564196,2.0,62.0,7.0,0.64794686,0.22987118,0.12218196
72,Boxing,383641,9.685119035458778,6174388.425993595,46,111,36706.4390703674,57288.43843581556,17203725.49149591,2395.3539815306026,5457.965931837771,3557.7414362721534,15858426.945371842,27640851.351800706,0.20807286690018253,0.4771150127812363,0.33105236909133795,100.0,66.52324256356624,6.0,10.680305354619026,3.0,54.0,9.0,0.64794686,0.22987118,0.12218196
73,Boxing,336425,9.171274995304163,6037708.174494015,55,124,43629.2496236786,57607.894185976875,17249075.525566135,2912.3057806513198,6366.622951386299,3047.3061705982263,19895080.871289935,26332944.198492985,0.21212900335365076,0.42383697267490306,0.3282589714744278,100.0,67.74551505237433,5.0,10.74021239088043,2.0,56.0,8.0,0.64794686,0.22987118,0.12218196
74,Boxing,384439,8.003408977030409,6031754.8180003185,60,115,43514.23653601683,49866.25712089845,19241179.919645213,2974.298984925685,5956.146123955501,3280.077465091559,17079802.996624105,23458658.45731735,0.24559921635162324,0.3767746841257418,0.3608898159680802,100.0,61.486875265311156,6.0,8.895639859919518,2.0,57.0,7.0,0.64794686,0.22987118,0.12218196
75,Boxing,258908,9.138544740680945,6277739.403577165,64,116,39369.953221128715,50844.71729795868,16732056.701419571,2691.7033844251564,7735.209096081822,3738.9293099937554,16327017.673031839,27918298.28539325,0.2183044933578692,0.47044810398099923,0.37680926238358825,98.61230976410346,71.94494607252075,5.0,11.21574958684776,2.0,60.0,8.0,0.64794686,0.22987118,0.12218196
76,Boxing,362157,9.30825390378307,5635501.92081638,57,108,41888.7332496365,61515.76426666452,17293532.28865551,3205.996690822508,7355.890253605581,3417.515074091971,17152020.45879736,27820631.229041792,0.21692703073516006,0.5049463418065183,0.37937051432369867,100.0,64.42071860117049,6.0,10.36012547811047,2.0,45.0,6.0,0.64794686,0.22987118,0.12218196
77,Boxing,340111,8.292914051039094,5965976.485647482,64,108,40557.69661813669,56052.22423071673,17786844.764574807,2506.0585842494147,6337.109792893365,4070.798861994508,14854310.565705456,31908624.35810533,0.20589754841301297,0.44450205941489235,0.3206349592026509,95.39956929638299,66.1284005079599,6.0,9.792650574678419,2.0,53.0,8.0,0.64794686,0.22987118,0.12218196
78,Boxing,328530,9.122980084756422,5469866.621703272,49,108,52009.08177369449,59657.50348686312,17154913.68473454,2446.406279947545,8101.461483206585,3492.9953518183115,15417578.942234024,29702029.211386945,0.23347198131186922,0.48811498188811764,0.33122334378766416,88.12906546456439,61.53390375234893,5.0,10.254049620608026,3.0,57.0,8.0,0.64794686,0.22987118,0.12218196
79,Boxing,340253,9.0465669747568,5787083.176244221,48,116,48742.71357258984,56391.591880652304,16205349.57817421,2868.612954639993,7339.0592921949565,3432.6147349470093,18675620.86191664,25564532.939176988,0.2662504983848629,0.5144911303195459,0.28699685423337146,94.23893080647801,52.12599804722814,5.0,8.526388290391512,2.0,62.0,7.0,0.64794686,0.22987118,0.12218196
80,Boxing,277873,8.085623761735501,5559928.472816158,56,108,50086.220379976636,56398.78069747872,17166134.98934746,3074.274575653039,6555.101169894827,3282.2650607392497,15889658.581542905,32760231.415835474,0.20364934171491456,0.502596578143362,0.31332389800511434,89.29332751914518,66.35383342439899,6.0,10.492787530332604,2.0,54.0,8.0,0.64794686,0.22987118,0.12218196
81,Boxing,330910,9.286229888278626,5673497.982496359,58,115,47886.68825617294,60941.41902987999,18485447.62478966,3233.4819228644674,5250.356571075857,3415.062271434685,15304633.525977092,31177584.23881338,0.22548438913345517,0.5155985811748558,0.3664455489929237,89.88598466271776,81.9756925296775,6.0,9.198565642636137,2.0,47.0,9.0,0.64794686,0.22987118,0.12218196
82,Boxing,348213,9.448627621094587,5922578.512718457,56,133,40483.79291513108,53669.776358913135,15335227.05088341,2697.778934282765,8124.565543554445,3329.2590490858365,17679979.12879093,29580244.25867154,0.2532444111083086,0.47968509964287576,0.38596748470644693,94.3965912989181,72.20762572738813,6.0,8.907596742740818,3.0,59.0,8.0,0.64794686,0.22987118,0.12218196
